project_id,record_type,candidate_directory,packet_path,source_index_path,code_index_path,human_review_sheet_path,source_character_label,source_character_codepoints,image_reference_count,review_status,updated_at
obs-evo-cand-000753,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/753_obs-evo-cand-000753_evobc-cat-00753_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/753_obs-evo-cand-000753_evobc-cat-00753_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/753_obs-evo-cand-000753_evobc-cat-00753_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/753_obs-evo-cand-000753_evobc-cat-00753_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/753_obs-evo-cand-000753_evobc-cat-00753_evolution-candidate/04_human-review-sheet.md,件,U+4EF6,3,needs_human_evolution_review,2026-06-20
obs-evo-cand-000754,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/754_obs-evo-cand-000754_evobc-cat-00754_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/754_obs-evo-cand-000754_evobc-cat-00754_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/754_obs-evo-cand-000754_evobc-cat-00754_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/754_obs-evo-cand-000754_evobc-cat-00754_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/754_obs-evo-cand-000754_evobc-cat-00754_evolution-candidate/04_human-review-sheet.md,价,U+4EF7,2,needs_human_evolution_review,2026-06-20
obs-evo-cand-000755,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/755_obs-evo-cand-000755_evobc-cat-00755_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/755_obs-evo-cand-000755_evobc-cat-00755_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/755_obs-evo-cand-000755_evobc-cat-00755_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/755_obs-evo-cand-000755_evobc-cat-00755_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/755_obs-evo-cand-000755_evobc-cat-00755_evolution-candidate/04_human-review-sheet.md,仹,U+4EF9,8,needs_human_evolution_review,2026-06-20
obs-evo-cand-000756,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/756_obs-evo-cand-000756_evobc-cat-00756_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/756_obs-evo-cand-000756_evobc-cat-00756_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/756_obs-evo-cand-000756_evobc-cat-00756_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/756_obs-evo-cand-000756_evobc-cat-00756_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/756_obs-evo-cand-000756_evobc-cat-00756_evolution-candidate/04_human-review-sheet.md,任,U+4EFB,95,needs_human_evolution_review,2026-06-20
obs-evo-cand-000757,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/757_obs-evo-cand-000757_evobc-cat-00757_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/757_obs-evo-cand-000757_evobc-cat-00757_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/757_obs-evo-cand-000757_evobc-cat-00757_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/757_obs-evo-cand-000757_evobc-cat-00757_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/757_obs-evo-cand-000757_evobc-cat-00757_evolution-candidate/04_human-review-sheet.md,份,U+4EFD,3,needs_human_evolution_review,2026-06-20
obs-evo-cand-000758,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/758_obs-evo-cand-000758_evobc-cat-00758_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/758_obs-evo-cand-000758_evobc-cat-00758_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/758_obs-evo-cand-000758_evobc-cat-00758_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/758_obs-evo-cand-000758_evobc-cat-00758_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/758_obs-evo-cand-000758_evobc-cat-00758_evolution-candidate/04_human-review-sheet.md,仿,U+4EFF,16,needs_human_evolution_review,2026-06-20
obs-evo-cand-000759,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/759_obs-evo-cand-000759_evobc-cat-00759_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/759_obs-evo-cand-000759_evobc-cat-00759_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/759_obs-evo-cand-000759_evobc-cat-00759_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/759_obs-evo-cand-000759_evobc-cat-00759_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/759_obs-evo-cand-000759_evobc-cat-00759_evolution-candidate/04_human-review-sheet.md,伀,U+4F00,6,needs_human_evolution_review,2026-06-20
obs-evo-cand-000760,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/760_obs-evo-cand-000760_evobc-cat-00760_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/760_obs-evo-cand-000760_evobc-cat-00760_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/760_obs-evo-cand-000760_evobc-cat-00760_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/760_obs-evo-cand-000760_evobc-cat-00760_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/760_obs-evo-cand-000760_evobc-cat-00760_evolution-candidate/04_human-review-sheet.md,企,U+4F01,88,needs_human_evolution_review,2026-06-20
obs-evo-cand-000761,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/761_obs-evo-cand-000761_evobc-cat-00761_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/761_obs-evo-cand-000761_evobc-cat-00761_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/761_obs-evo-cand-000761_evobc-cat-00761_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/761_obs-evo-cand-000761_evobc-cat-00761_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/761_obs-evo-cand-000761_evobc-cat-00761_evolution-candidate/04_human-review-sheet.md,伃,U+4F03,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-000762,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/762_obs-evo-cand-000762_evobc-cat-00762_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/762_obs-evo-cand-000762_evobc-cat-00762_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/762_obs-evo-cand-000762_evobc-cat-00762_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/762_obs-evo-cand-000762_evobc-cat-00762_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/762_obs-evo-cand-000762_evobc-cat-00762_evolution-candidate/04_human-review-sheet.md,伇,U+4F07,59,needs_human_evolution_review,2026-06-20
obs-evo-cand-000763,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/763_obs-evo-cand-000763_evobc-cat-00763_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/763_obs-evo-cand-000763_evobc-cat-00763_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/763_obs-evo-cand-000763_evobc-cat-00763_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/763_obs-evo-cand-000763_evobc-cat-00763_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/763_obs-evo-cand-000763_evobc-cat-00763_evolution-candidate/04_human-review-sheet.md,伉,U+4F09,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-000764,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/764_obs-evo-cand-000764_evobc-cat-00764_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/764_obs-evo-cand-000764_evobc-cat-00764_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/764_obs-evo-cand-000764_evobc-cat-00764_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/764_obs-evo-cand-000764_evobc-cat-00764_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/764_obs-evo-cand-000764_evobc-cat-00764_evolution-candidate/04_human-review-sheet.md,伊,U+4F0A,94,needs_human_evolution_review,2026-06-20
obs-evo-cand-000765,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/765_obs-evo-cand-000765_evobc-cat-00765_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/765_obs-evo-cand-000765_evobc-cat-00765_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/765_obs-evo-cand-000765_evobc-cat-00765_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/765_obs-evo-cand-000765_evobc-cat-00765_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/765_obs-evo-cand-000765_evobc-cat-00765_evolution-candidate/04_human-review-sheet.md,伋,U+4F0B,2,needs_human_evolution_review,2026-06-20
obs-evo-cand-000766,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/766_obs-evo-cand-000766_evobc-cat-00766_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/766_obs-evo-cand-000766_evobc-cat-00766_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/766_obs-evo-cand-000766_evobc-cat-00766_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/766_obs-evo-cand-000766_evobc-cat-00766_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/766_obs-evo-cand-000766_evobc-cat-00766_evolution-candidate/04_human-review-sheet.md,伍,U+4F0D,13,needs_human_evolution_review,2026-06-20
obs-evo-cand-000767,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/767_obs-evo-cand-000767_evobc-cat-00767_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/767_obs-evo-cand-000767_evobc-cat-00767_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/767_obs-evo-cand-000767_evobc-cat-00767_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/767_obs-evo-cand-000767_evobc-cat-00767_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/767_obs-evo-cand-000767_evobc-cat-00767_evolution-candidate/04_human-review-sheet.md,伎,U+4F0E,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-000768,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/768_obs-evo-cand-000768_evobc-cat-00768_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/768_obs-evo-cand-000768_evobc-cat-00768_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/768_obs-evo-cand-000768_evobc-cat-00768_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/768_obs-evo-cand-000768_evobc-cat-00768_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/768_obs-evo-cand-000768_evobc-cat-00768_evolution-candidate/04_human-review-sheet.md,伏,U+4F0F,12,needs_human_evolution_review,2026-06-20
obs-evo-cand-000769,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/769_obs-evo-cand-000769_evobc-cat-00769_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/769_obs-evo-cand-000769_evobc-cat-00769_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/769_obs-evo-cand-000769_evobc-cat-00769_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/769_obs-evo-cand-000769_evobc-cat-00769_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/769_obs-evo-cand-000769_evobc-cat-00769_evolution-candidate/04_human-review-sheet.md,伐,U+4F10,299,needs_human_evolution_review,2026-06-20
obs-evo-cand-000770,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/770_obs-evo-cand-000770_evobc-cat-00770_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/770_obs-evo-cand-000770_evobc-cat-00770_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/770_obs-evo-cand-000770_evobc-cat-00770_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/770_obs-evo-cand-000770_evobc-cat-00770_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/770_obs-evo-cand-000770_evobc-cat-00770_evolution-candidate/04_human-review-sheet.md,休,U+4F11,205,needs_human_evolution_review,2026-06-20
obs-evo-cand-000771,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/771_obs-evo-cand-000771_evobc-cat-00771_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/771_obs-evo-cand-000771_evobc-cat-00771_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/771_obs-evo-cand-000771_evobc-cat-00771_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/771_obs-evo-cand-000771_evobc-cat-00771_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/771_obs-evo-cand-000771_evobc-cat-00771_evolution-candidate/04_human-review-sheet.md,伓,U+4F13,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-000772,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/772_obs-evo-cand-000772_evobc-cat-00772_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/772_obs-evo-cand-000772_evobc-cat-00772_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/772_obs-evo-cand-000772_evobc-cat-00772_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/772_obs-evo-cand-000772_evobc-cat-00772_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/772_obs-evo-cand-000772_evobc-cat-00772_evolution-candidate/04_human-review-sheet.md,伖,U+4F16,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-000773,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/773_obs-evo-cand-000773_evobc-cat-00773_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/773_obs-evo-cand-000773_evobc-cat-00773_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/773_obs-evo-cand-000773_evobc-cat-00773_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/773_obs-evo-cand-000773_evobc-cat-00773_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/773_obs-evo-cand-000773_evobc-cat-00773_evolution-candidate/04_human-review-sheet.md,众,U+4F17,4,needs_human_evolution_review,2026-06-20
obs-evo-cand-000774,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/774_obs-evo-cand-000774_evobc-cat-00774_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/774_obs-evo-cand-000774_evobc-cat-00774_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/774_obs-evo-cand-000774_evobc-cat-00774_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/774_obs-evo-cand-000774_evobc-cat-00774_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/774_obs-evo-cand-000774_evobc-cat-00774_evolution-candidate/04_human-review-sheet.md,优,U+4F18,3,needs_human_evolution_review,2026-06-20
obs-evo-cand-000775,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/775_obs-evo-cand-000775_evobc-cat-00775_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/775_obs-evo-cand-000775_evobc-cat-00775_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/775_obs-evo-cand-000775_evobc-cat-00775_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/775_obs-evo-cand-000775_evobc-cat-00775_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/775_obs-evo-cand-000775_evobc-cat-00775_evolution-candidate/04_human-review-sheet.md,伙,U+4F19,2,needs_human_evolution_review,2026-06-20
obs-evo-cand-000776,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/776_obs-evo-cand-000776_evobc-cat-00776_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/776_obs-evo-cand-000776_evobc-cat-00776_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/776_obs-evo-cand-000776_evobc-cat-00776_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/776_obs-evo-cand-000776_evobc-cat-00776_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/776_obs-evo-cand-000776_evobc-cat-00776_evolution-candidate/04_human-review-sheet.md,会,U+4F1A,5,needs_human_evolution_review,2026-06-20
obs-evo-cand-000777,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/777_obs-evo-cand-000777_evobc-cat-00777_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/777_obs-evo-cand-000777_evobc-cat-00777_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/777_obs-evo-cand-000777_evobc-cat-00777_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/777_obs-evo-cand-000777_evobc-cat-00777_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/777_obs-evo-cand-000777_evobc-cat-00777_evolution-candidate/04_human-review-sheet.md,伟,U+4F1F,3,needs_human_evolution_review,2026-06-20
obs-evo-cand-000778,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/778_obs-evo-cand-000778_evobc-cat-00778_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/778_obs-evo-cand-000778_evobc-cat-00778_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/778_obs-evo-cand-000778_evobc-cat-00778_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/778_obs-evo-cand-000778_evobc-cat-00778_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/778_obs-evo-cand-000778_evobc-cat-00778_evolution-candidate/04_human-review-sheet.md,传,U+4F20,3,needs_human_evolution_review,2026-06-20
