file_check_id,source_summary_id,source_id,source_type,rights_status,pipeline_gap_status,review_lanes,phase_names,route_count,file_open_order,file_to_open,file_role,path_exists,source_summary_path,route_ids,result_scaffold_ids,action_ids,required_for_review,review_status,rights_decision_status,source_promotion_status,corpus_import_status,decipherment_claim_status,research_boundary,caution,updated_at
source-pipeline-phase-action-file-check-103,source-pipeline-phase-action-source-summary-011,src-obimd,open_research_dataset,licensed_for_repository,needs_safe_derived_record_review,safe_derived_record_decision,verified,1,3,corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv,source_processing_pipeline_audit,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-036,source-pipeline-phase-action-result-scaffold-036,source-pipeline-phase-action-036,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-104,source-pipeline-phase-action-source-summary-011,src-obimd,open_research_dataset,licensed_for_repository,needs_safe_derived_record_review,safe_derived_record_decision,verified,1,4,corpus/009_statistics-and-derived-features/009_ai-agent-source-route-review-queue.csv,source_route_review_queue,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-036,source-pipeline-phase-action-result-scaffold-036,source-pipeline-phase-action-036,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-105,source-pipeline-phase-action-source-summary-011,src-obimd,open_research_dataset,licensed_for_repository,needs_safe_derived_record_review,safe_derived_record_decision,verified,1,5,corpus/006_research-sources-and-bibliography/000_source-registers/003_source-download-manifest.csv,source_download_manifest,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-036,source-pipeline-phase-action-result-scaffold-036,source-pipeline-phase-action-036,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-106,source-pipeline-phase-action-source-summary-011,src-obimd,open_research_dataset,licensed_for_repository,needs_safe_derived_record_review,safe_derived_record_decision,verified,1,6,project_registry/006_large-source-register/002_source-download-log.csv,source_download_log,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-036,source-pipeline-phase-action-result-scaffold-036,source-pipeline-phase-action-036,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-107,source-pipeline-phase-action-source-summary-011,src-obimd,open_research_dataset,licensed_for_repository,needs_safe_derived_record_review,safe_derived_record_decision,verified,1,7,corpus/006_research-sources-and-bibliography/000_source-registers/007_source-field-map.csv,source_field_map,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-036,source-pipeline-phase-action-result-scaffold-036,source-pipeline-phase-action-036,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-108,source-pipeline-phase-action-source-summary-011,src-obimd,open_research_dataset,licensed_for_repository,needs_safe_derived_record_review,safe_derived_record_decision,verified,1,8,corpus/006_research-sources-and-bibliography/000_source-registers/009_source-package-file-manifest.csv,source_package_file_manifest,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-036,source-pipeline-phase-action-result-scaffold-036,source-pipeline-phase-action-036,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-109,source-pipeline-phase-action-source-summary-011,src-obimd,open_research_dataset,licensed_for_repository,needs_safe_derived_record_review,safe_derived_record_decision,verified,1,9,corpus/006_research-sources-and-bibliography/000_source-registers/010_downloaded-metadata-profile.csv,downloaded_metadata_profile,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-036,source-pipeline-phase-action-result-scaffold-036,source-pipeline-phase-action-036,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-110,source-pipeline-phase-action-source-summary-011,src-obimd,open_research_dataset,licensed_for_repository,needs_safe_derived_record_review,safe_derived_record_decision,verified,1,10,project_registry/006_large-source-register/001_large-source-register.csv,large_source_register,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-036,source-pipeline-phase-action-result-scaffold-036,source-pipeline-phase-action-036,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-111,source-pipeline-phase-action-source-summary-012,src-open-oracle,project_repository,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,1,corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv,source_pipeline_gap_matrix,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-037;source-pipeline-phase-action-route-038;source-pipeline-phase-action-route-039,source-pipeline-phase-action-result-scaffold-037;source-pipeline-phase-action-result-scaffold-038;source-pipeline-phase-action-result-scaffold-039,source-pipeline-phase-action-037;source-pipeline-phase-action-038;source-pipeline-phase-action-039,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-112,source-pipeline-phase-action-source-summary-012,src-open-oracle,project_repository,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,2,corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,source_register,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-037;source-pipeline-phase-action-route-038;source-pipeline-phase-action-route-039,source-pipeline-phase-action-result-scaffold-037;source-pipeline-phase-action-result-scaffold-038;source-pipeline-phase-action-result-scaffold-039,source-pipeline-phase-action-037;source-pipeline-phase-action-038;source-pipeline-phase-action-039,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-113,source-pipeline-phase-action-source-summary-012,src-open-oracle,project_repository,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,3,corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv,source_processing_pipeline_audit,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-037;source-pipeline-phase-action-route-038;source-pipeline-phase-action-route-039,source-pipeline-phase-action-result-scaffold-037;source-pipeline-phase-action-result-scaffold-038;source-pipeline-phase-action-result-scaffold-039,source-pipeline-phase-action-037;source-pipeline-phase-action-038;source-pipeline-phase-action-039,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-114,source-pipeline-phase-action-source-summary-012,src-open-oracle,project_repository,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,4,corpus/009_statistics-and-derived-features/009_ai-agent-source-route-review-queue.csv,source_route_review_queue,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-037;source-pipeline-phase-action-route-038;source-pipeline-phase-action-route-039,source-pipeline-phase-action-result-scaffold-037;source-pipeline-phase-action-result-scaffold-038;source-pipeline-phase-action-result-scaffold-039,source-pipeline-phase-action-037;source-pipeline-phase-action-038;source-pipeline-phase-action-039,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-115,source-pipeline-phase-action-source-summary-012,src-open-oracle,project_repository,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,5,corpus/006_research-sources-and-bibliography/000_source-registers/003_source-download-manifest.csv,source_download_manifest,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-037;source-pipeline-phase-action-route-038;source-pipeline-phase-action-route-039,source-pipeline-phase-action-result-scaffold-037;source-pipeline-phase-action-result-scaffold-038;source-pipeline-phase-action-result-scaffold-039,source-pipeline-phase-action-037;source-pipeline-phase-action-038;source-pipeline-phase-action-039,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-116,source-pipeline-phase-action-source-summary-012,src-open-oracle,project_repository,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,6,project_registry/006_large-source-register/002_source-download-log.csv,source_download_log,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-037;source-pipeline-phase-action-route-038;source-pipeline-phase-action-route-039,source-pipeline-phase-action-result-scaffold-037;source-pipeline-phase-action-result-scaffold-038;source-pipeline-phase-action-result-scaffold-039,source-pipeline-phase-action-037;source-pipeline-phase-action-038;source-pipeline-phase-action-039,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-117,source-pipeline-phase-action-source-summary-012,src-open-oracle,project_repository,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,7,corpus/006_research-sources-and-bibliography/000_source-registers/007_source-field-map.csv,source_field_map,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-037;source-pipeline-phase-action-route-038;source-pipeline-phase-action-route-039,source-pipeline-phase-action-result-scaffold-037;source-pipeline-phase-action-result-scaffold-038;source-pipeline-phase-action-result-scaffold-039,source-pipeline-phase-action-037;source-pipeline-phase-action-038;source-pipeline-phase-action-039,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-118,source-pipeline-phase-action-source-summary-012,src-open-oracle,project_repository,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,8,corpus/006_research-sources-and-bibliography/000_source-registers/009_source-package-file-manifest.csv,source_package_file_manifest,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-037;source-pipeline-phase-action-route-038;source-pipeline-phase-action-route-039,source-pipeline-phase-action-result-scaffold-037;source-pipeline-phase-action-result-scaffold-038;source-pipeline-phase-action-result-scaffold-039,source-pipeline-phase-action-037;source-pipeline-phase-action-038;source-pipeline-phase-action-039,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-119,source-pipeline-phase-action-source-summary-012,src-open-oracle,project_repository,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,9,corpus/006_research-sources-and-bibliography/000_source-registers/010_downloaded-metadata-profile.csv,downloaded_metadata_profile,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-037;source-pipeline-phase-action-route-038;source-pipeline-phase-action-route-039,source-pipeline-phase-action-result-scaffold-037;source-pipeline-phase-action-result-scaffold-038;source-pipeline-phase-action-result-scaffold-039,source-pipeline-phase-action-037;source-pipeline-phase-action-038;source-pipeline-phase-action-039,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-120,source-pipeline-phase-action-source-summary-012,src-open-oracle,project_repository,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,10,project_registry/006_large-source-register/001_large-source-register.csv,large_source_register,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-037;source-pipeline-phase-action-route-038;source-pipeline-phase-action-route-039,source-pipeline-phase-action-result-scaffold-037;source-pipeline-phase-action-result-scaffold-038;source-pipeline-phase-action-result-scaffold-039,source-pipeline-phase-action-037;source-pipeline-phase-action-038;source-pipeline-phase-action-039,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-121,source-pipeline-phase-action-source-summary-013,src-oracle-mnist,open_research_dataset,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,1,corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv,source_pipeline_gap_matrix,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-040;source-pipeline-phase-action-route-041;source-pipeline-phase-action-route-042,source-pipeline-phase-action-result-scaffold-040;source-pipeline-phase-action-result-scaffold-041;source-pipeline-phase-action-result-scaffold-042,source-pipeline-phase-action-040;source-pipeline-phase-action-041;source-pipeline-phase-action-042,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-122,source-pipeline-phase-action-source-summary-013,src-oracle-mnist,open_research_dataset,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,2,corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,source_register,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-040;source-pipeline-phase-action-route-041;source-pipeline-phase-action-route-042,source-pipeline-phase-action-result-scaffold-040;source-pipeline-phase-action-result-scaffold-041;source-pipeline-phase-action-result-scaffold-042,source-pipeline-phase-action-040;source-pipeline-phase-action-041;source-pipeline-phase-action-042,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-123,source-pipeline-phase-action-source-summary-013,src-oracle-mnist,open_research_dataset,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,3,corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv,source_processing_pipeline_audit,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-040;source-pipeline-phase-action-route-041;source-pipeline-phase-action-route-042,source-pipeline-phase-action-result-scaffold-040;source-pipeline-phase-action-result-scaffold-041;source-pipeline-phase-action-result-scaffold-042,source-pipeline-phase-action-040;source-pipeline-phase-action-041;source-pipeline-phase-action-042,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-124,source-pipeline-phase-action-source-summary-013,src-oracle-mnist,open_research_dataset,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,4,corpus/009_statistics-and-derived-features/009_ai-agent-source-route-review-queue.csv,source_route_review_queue,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-040;source-pipeline-phase-action-route-041;source-pipeline-phase-action-route-042,source-pipeline-phase-action-result-scaffold-040;source-pipeline-phase-action-result-scaffold-041;source-pipeline-phase-action-result-scaffold-042,source-pipeline-phase-action-040;source-pipeline-phase-action-041;source-pipeline-phase-action-042,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-125,source-pipeline-phase-action-source-summary-013,src-oracle-mnist,open_research_dataset,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,5,corpus/006_research-sources-and-bibliography/000_source-registers/003_source-download-manifest.csv,source_download_manifest,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-040;source-pipeline-phase-action-route-041;source-pipeline-phase-action-route-042,source-pipeline-phase-action-result-scaffold-040;source-pipeline-phase-action-result-scaffold-041;source-pipeline-phase-action-result-scaffold-042,source-pipeline-phase-action-040;source-pipeline-phase-action-041;source-pipeline-phase-action-042,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-126,source-pipeline-phase-action-source-summary-013,src-oracle-mnist,open_research_dataset,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,6,project_registry/006_large-source-register/002_source-download-log.csv,source_download_log,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-040;source-pipeline-phase-action-route-041;source-pipeline-phase-action-route-042,source-pipeline-phase-action-result-scaffold-040;source-pipeline-phase-action-result-scaffold-041;source-pipeline-phase-action-result-scaffold-042,source-pipeline-phase-action-040;source-pipeline-phase-action-041;source-pipeline-phase-action-042,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-127,source-pipeline-phase-action-source-summary-013,src-oracle-mnist,open_research_dataset,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,7,corpus/006_research-sources-and-bibliography/000_source-registers/007_source-field-map.csv,source_field_map,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-040;source-pipeline-phase-action-route-041;source-pipeline-phase-action-route-042,source-pipeline-phase-action-result-scaffold-040;source-pipeline-phase-action-result-scaffold-041;source-pipeline-phase-action-result-scaffold-042,source-pipeline-phase-action-040;source-pipeline-phase-action-041;source-pipeline-phase-action-042,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-128,source-pipeline-phase-action-source-summary-013,src-oracle-mnist,open_research_dataset,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,8,corpus/006_research-sources-and-bibliography/000_source-registers/009_source-package-file-manifest.csv,source_package_file_manifest,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-040;source-pipeline-phase-action-route-041;source-pipeline-phase-action-route-042,source-pipeline-phase-action-result-scaffold-040;source-pipeline-phase-action-result-scaffold-041;source-pipeline-phase-action-result-scaffold-042,source-pipeline-phase-action-040;source-pipeline-phase-action-041;source-pipeline-phase-action-042,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-129,source-pipeline-phase-action-source-summary-013,src-oracle-mnist,open_research_dataset,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,9,corpus/006_research-sources-and-bibliography/000_source-registers/010_downloaded-metadata-profile.csv,downloaded_metadata_profile,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-040;source-pipeline-phase-action-route-041;source-pipeline-phase-action-route-042,source-pipeline-phase-action-result-scaffold-040;source-pipeline-phase-action-result-scaffold-041;source-pipeline-phase-action-result-scaffold-042,source-pipeline-phase-action-040;source-pipeline-phase-action-041;source-pipeline-phase-action-042,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-130,source-pipeline-phase-action-source-summary-013,src-oracle-mnist,open_research_dataset,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;unpacked;verified,3,10,project_registry/006_large-source-register/001_large-source-register.csv,large_source_register,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-040;source-pipeline-phase-action-route-041;source-pipeline-phase-action-route-042,source-pipeline-phase-action-result-scaffold-040;source-pipeline-phase-action-result-scaffold-041;source-pipeline-phase-action-result-scaffold-042,source-pipeline-phase-action-040;source-pipeline-phase-action-041;source-pipeline-phase-action-042,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-131,source-pipeline-phase-action-source-summary-014,src-penn-museum-oracle-bone,museum_collection,metadata_only_until_verified,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,linked;unpacked;verified,3,1,corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv,source_pipeline_gap_matrix,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-043;source-pipeline-phase-action-route-044;source-pipeline-phase-action-route-045,source-pipeline-phase-action-result-scaffold-043;source-pipeline-phase-action-result-scaffold-044;source-pipeline-phase-action-result-scaffold-045,source-pipeline-phase-action-043;source-pipeline-phase-action-044;source-pipeline-phase-action-045,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-file-check-132,source-pipeline-phase-action-source-summary-014,src-penn-museum-oracle-bone,museum_collection,metadata_only_until_verified,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,linked;unpacked;verified,3,2,corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,source_register,true,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-043;source-pipeline-phase-action-route-044;source-pipeline-phase-action-route-045,source-pipeline-phase-action-result-scaffold-043;source-pipeline-phase-action-result-scaffold-044;source-pipeline-phase-action-result-scaffold-045,source-pipeline-phase-action-043;source-pipeline-phase-action-044;source-pipeline-phase-action-045,true,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_file_checklist_not_scholarship,"This source pipeline phase action file checklist only expands route files for source review. It is not collected evidence, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
